,0
263,"7.699999999999374e-06
"
264,"7.5999999999964984e-06
"
265,"8.599999999997499e-06
"
266,"7.5999999999964984e-06
"
267,"1.389999999998337e-05
"
268,"7.5999999999964984e-06
"
269,"7.89999999997737e-06
"
270,"7.80000000000225e-06
"
271,"8.199999999985996e-06
"
272,"7.80000000000225e-06
"
273,"8.100000000010876e-06
"
274,"7.900000000005125e-06
"
275,"7.900000000005125e-06
"
276,"8.000000000008e-06
"
277,"7.80000000000225e-06
"
278,"7.900000000005125e-06
"
279,"8.000000000008e-06
"
280,"9.599999999998499e-06
"
281,"8.100000000010876e-06
"
282,"8.09999999998312e-06
"
283,"8.200000000013752e-06
"
284,"8.200000000013752e-06
"
285,"8.80000000000325e-06
"
286,"8.499999999994623e-06
"
287,"9.499999999995623e-06
"
288,"8.399999999991747e-06
"
289,"1.480000000000925e-05
"
290,"8.599999999997499e-06
"
291,"8.399999999991747e-06
"
292,"8.300000000016627e-06
"
293,"8.599999999997499e-06
"
294,"9.100000000011876e-06
"
295,"8.500000000022379e-06
"
296,"8.599999999997499e-06
"
297,"8.599999999997499e-06
"
298,"1.1499999999997623e-05
"
299,"1.4900000000012126e-05
"
300,"9.199999999986996e-06
"
301,"9.499999999995623e-06
"
302,"8.80000000000325e-06
"
303,"1.1000000000011001e-05
"
304,"9.80000000000425e-06
"
305,"9.000000000009e-06
"
306,"1.5799999999982495e-05
"
307,"9.199999999986996e-06
"
308,"9.000000000009e-06
"
309,"9.300000000017627e-06
"
310,"9.299999999989872e-06
"
311,"9.000000000009e-06
"
312,"9.000000000009e-06
"
313,"9.199999999986996e-06
"
314,"9.100000000011876e-06
"
315,"9.100000000011876e-06
"
316,"9.199999999986996e-06
"
317,"9.300000000017627e-06
"
318,"9.900000000007125e-06
"
319,"9.200000000014752e-06
"
320,"1.589999999998537e-05
"
321,"9.299999999989872e-06
"
322,"9.199999999986996e-06
"
323,"9.399999999992747e-06
"
324,"9.500000000023379e-06
"
325,"9.400000000020503e-06
"
326,"9.399999999992747e-06
"
327,"1.66000000000055e-05
"
328,"1.0100000000012876e-05
"
329,"9.599999999998499e-06
"
330,"9.80000000000425e-06
"
331,"9.599999999998499e-06
"
332,"1.0599999999999499e-05
"
333,"9.799999999976494e-06
"
334,"1.0200000000015752e-05
"
335,"1.0900000000008125e-05
"
336,"1.0000000000010001e-05
"
337,"1.0000000000010001e-05
"
338,"9.89999999997937e-06
"
339,"9.599999999998499e-06
"
340,"1.1499999999997623e-05
"
341,"9.999999999982245e-06
"
342,"1.0000000000010001e-05
"
343,"1.0100000000012876e-05
"
344,"9.900000000007125e-06
"
345,"9.999999999982245e-06
"
346,"1.0200000000015752e-05
"
347,"1.0099999999985121e-05
"
348,"1.0100000000012876e-05
"
349,"1.0299999999990872e-05
"
350,"1.0099999999985121e-05
"
351,"1.0300000000018628e-05
"
352,"1.0199999999987996e-05
"
353,"1.0100000000012876e-05
"
354,"1.0299999999990872e-05
"
355,"1.0299999999990872e-05
"
356,"1.3399999999996748e-05
"
357,"1.6399999999999748e-05
"
358,"3.220000000001e-05
"
359,"1.689999999998637e-05
"
360,"1.1000000000011001e-05
"
361,"1.1099999999986121e-05
"
362,"1.0399999999993748e-05
"
363,"1.2100000000014877e-05
"
364,"1.1399999999994748e-05
"
365,"1.1300000000019628e-05
"
366,"1.080000000000525e-05
"
367,"1.1499999999997623e-05
"
368,"1.080000000000525e-05
"
369,"1.0599999999999499e-05
"
370,"1.1099999999986121e-05
"
371,"1.0700000000002374e-05
"
372,"1.080000000000525e-05
"
373,"1.089999999998037e-05
"
374,"1.1000000000011001e-05
"
375,"1.1200000000016752e-05
"
376,"1.1100000000013877e-05
"
377,"1.0900000000008125e-05
"
378,"1.0999999999983245e-05
"
379,"1.1099999999986121e-05
"
380,"1.1499999999997623e-05
"
381,"1.0999999999983245e-05
"
382,"1.1499999999997623e-05
"
383,"1.1299999999991872e-05
"
384,"1.2100000000014877e-05
"
385,"1.1000000000011001e-05
"
386,"1.2499999999998623e-05
"
387,"1.1299999999991872e-05
"
388,"1.7400000000000748e-05
"
389,"1.1600000000000499e-05
"
390,"1.1700000000003374e-05
"
391,"1.1999999999984245e-05
"
392,"1.1399999999994748e-05
"
393,"1.3399999999996748e-05
"
394,"1.1700000000003374e-05
"
395,"1.1400000000022503e-05
"
396,"1.2499999999998623e-05
"
397,"1.1600000000000499e-05
"
398,"1.1699999999975619e-05
"
399,"1.1600000000000499e-05
"
400,"1.1600000000000499e-05
"
401,"1.1799999999978494e-05
"
402,"1.1600000000000499e-05
"
403,"1.1600000000000499e-05
"
404,"1.2000000000012001e-05
"
405,"1.1999999999984245e-05
"
406,"1.1700000000003374e-05
"
407,"1.1900000000009126e-05
"
408,"1.2200000000017752e-05
"
409,"1.2600000000001499e-05
"
410,"1.2399999999995748e-05
"
411,"1.2099999999987121e-05
"
412,"1.2000000000012001e-05
"
413,"1.289999999998237e-05
"
414,"1.2000000000012001e-05
"
415,"1.1900000000009126e-05
"
416,"1.9199999999996997e-05
"
417,"1.2400000000023503e-05
"
418,"1.4699999999978619e-05
"
419,"1.2299999999992872e-05
"
420,"1.2300000000020628e-05
"
421,"1.949999999997787e-05
"
422,"1.2299999999992872e-05
"
423,"1.2700000000004374e-05
"
424,"1.2499999999998623e-05
"
425,"1.2699999999976619e-05
"
426,"1.2700000000004374e-05
"
427,"1.3200000000018752e-05
"
428,"1.2499999999998623e-05
"
429,"1.9199999999996997e-05
"
430,"1.2600000000001499e-05
"
431,"1.3299999999993872e-05
"
432,"1.2700000000004374e-05
"
433,"1.2799999999979494e-05
"
434,"1.2900000000010126e-05
"
435,"1.2900000000010126e-05
"
436,"1.2999999999985246e-05
"
437,"1.2900000000010126e-05
"
438,"1.3099999999988121e-05
"
439,"1.2900000000010126e-05
"
440,"1.3399999999996748e-05
"
441,"1.3499999999999623e-05
"
442,"1.3200000000018752e-05
"
443,"1.3199999999990997e-05
"
444,"1.3699999999977619e-05
"
445,"1.3100000000015877e-05
"
446,"1.4099999999989121e-05
"
447,"1.3700000000005375e-05
"
448,"1.3199999999990997e-05
"
449,"1.3100000000015877e-05
"
450,"1.3100000000015877e-05
"
451,"1.3900000000011126e-05
"
452,"1.4799999999981495e-05
"
453,"1.4600000000003499e-05
"
454,"1.4700000000006375e-05
"
455,"1.389999999998337e-05
"
456,"1.3700000000005375e-05
"
457,"1.3600000000002499e-05
"
458,"1.380000000000825e-05
"
459,"1.3499999999999623e-05
"
460,"1.3499999999999623e-05
"
461,"1.3200000000018752e-05
"
462,"1.3600000000002499e-05
"
463,"2.06000000000095e-05
"
464,"1.3499999999999623e-05
"
465,"1.3700000000005375e-05
"
466,"1.3700000000005375e-05
"
467,"1.3700000000005375e-05
"
468,"1.3699999999977619e-05
"
469,"1.4699999999978619e-05
"
470,"1.3799999999980495e-05
"
471,"1.389999999998337e-05
"
472,"1.380000000000825e-05
"
473,"1.3499999999999623e-05
"
474,"1.3700000000005375e-05
"
475,"1.5000000000015001e-05
"
476,"1.5900000000013126e-05
"
477,"2.269999999998662e-05
"
478,"1.4500000000000624e-05
"
479,"1.4200000000019752e-05
"
480,"1.4299999999994872e-05
"
481,"1.4500000000000624e-05
"
482,"1.4100000000016877e-05
"
483,"2.0900000000018126e-05
"
484,"1.480000000000925e-05
"
485,"1.4399999999997748e-05
"
486,"1.56000000000045e-05
"
487,"1.4599999999975743e-05
"
488,"1.4399999999997748e-05
"
489,"1.4600000000003499e-05
"
490,"1.4500000000000624e-05
"
491,"1.4700000000006375e-05
"
492,"1.4200000000019752e-05
"
493,"1.4300000000022628e-05
"
494,"1.4600000000003499e-05
"
495,"1.5099999999990121e-05
"
496,"1.4600000000003499e-05
"
497,"1.489999999998437e-05
"
498,"1.5500000000001624e-05
"
499,"1.4900000000012126e-05
"
500,"1.5099999999990121e-05
"
501,"1.5000000000015001e-05
"
502,"1.4999999999987246e-05
"
503,"1.4900000000012126e-05
"
504,"1.5000000000015001e-05
"
505,"1.4900000000012126e-05
"
506,"1.4900000000012126e-05
"
507,"1.5100000000017877e-05
"
508,"1.4799999999981495e-05
"
509,"1.5099999999990121e-05
"
510,"1.4900000000012126e-05
"
511,"1.4900000000012126e-05
"
512,"1.5100000000017877e-05
"
513,"1.4999999999987246e-05
"
514,"2.169999999998562e-05
"
515,"1.5299999999995872e-05
"
516,"1.6000000000016e-05
"
517,"1.5199999999992997e-05
"
518,"2.2999999999995246e-05
"
519,"1.569999999997962e-05
"
520,"1.609999999999112e-05
"
521,"1.5999999999988246e-05
"
522,"1.5399999999998748e-05
"
523,"1.5299999999995872e-05
"
524,"1.569999999997962e-05
"
525,"2.169999999998562e-05
"
526,"1.5500000000001624e-05
"
527,"1.5500000000001624e-05
"
528,"2.2199999999999998e-05
"
529,"2.8000000000000247e-05
"
530,"2.7399999999982994e-05
"
531,"1.6299999999996873e-05
"
532,"1.7000000000017e-05
"
533,"1.589999999998537e-05
"
534,"1.680000000001125e-05
"
535,"1.580000000001025e-05
"
536,"1.7000000000017e-05
"
537,"1.6700000000008375e-05
"
538,"1.6399999999999748e-05
"
539,"1.6299999999996873e-05
"
540,"1.709999999999212e-05
"
541,"1.6299999999996873e-05
"
542,"1.6000000000016e-05
"
543,"1.6500000000002624e-05
"
544,"1.6199999999993997e-05
"
545,"1.6399999999999748e-05
"
546,"1.609999999999112e-05
"
547,"1.5999999999988246e-05
"
548,"1.5999999999988246e-05
"
549,"1.6200000000021753e-05
"
550,"1.6200000000021753e-05
"
551,"1.6199999999993997e-05
"
552,"1.6100000000018877e-05
"
553,"1.66000000000055e-05
"
554,"1.6399999999999748e-05
"
555,"1.6599999999977744e-05
"
556,"2.3099999999998122e-05
"
557,"1.6500000000002624e-05
"
558,"1.6300000000024628e-05
"
559,"1.7300000000025628e-05
"
560,"1.6500000000002624e-05
"
561,"1.7100000000019877e-05
"
562,"1.6799999999983495e-05
"
563,"1.709999999999212e-05
"
564,"1.6999999999989246e-05
"
565,"2.3200000000000998e-05
"
566,"1.7400000000000748e-05
"
567,"1.6700000000008375e-05
"
568,"1.7000000000017e-05
"
569,"1.6999999999989246e-05
"
570,"1.66000000000055e-05
"
571,"2.380000000001825e-05
"
572,"1.680000000001125e-05
"
573,"1.6999999999989246e-05
"
574,"1.6900000000014126e-05
"
575,"1.7199999999994997e-05
"
576,"1.6999999999989246e-05
"
577,"2.3200000000000998e-05
"
578,"1.7199999999994997e-05
"
579,"1.7400000000000748e-05
"
580,"1.6900000000014126e-05
"
581,"1.6999999999989246e-05
"
582,"1.709999999999212e-05
"
583,"2.4000000000024002e-05
"
584,"1.7199999999994997e-05
"
585,"2.9399999999984994e-05
"
586,"2.3799999999990495e-05
"
587,"2.4999999999997247e-05
"
588,"2.6100000000001122e-05
"
589,"1.8700000000010375e-05
"
590,"2.289999999999237e-05
"
591,"1.7999999999990246e-05
"
592,"1.7400000000000748e-05
"
593,"1.7400000000000748e-05
"
594,"3.0000000000002247e-05
"
595,"1.8400000000001748e-05
"
596,"1.8299999999998873e-05
"
597,"2.389999999999337e-05
"
598,"1.789999999998737e-05
"
599,"1.8299999999998873e-05
"
600,"1.8199999999995997e-05
"
601,"1.8199999999995997e-05
"
602,"1.7700000000009375e-05
"
603,"1.7900000000015126e-05
"
604,"1.8000000000018e-05
"
605,"1.8799999999985495e-05
"
606,"1.8199999999995997e-05
"
607,"1.880000000001325e-05
"
608,"1.8199999999995997e-05
"
609,"1.7999999999990246e-05
"
610,"1.8199999999995997e-05
"
611,"1.7999999999990246e-05
"
612,"1.86000000000075e-05
"
613,"1.8299999999998873e-05
"
614,"1.7999999999990246e-05
"
615,"1.809999999999312e-05
"
616,"2.6999999999999247e-05
"
617,"1.8299999999998873e-05
"
618,"1.8299999999998873e-05
"
619,"1.7999999999990246e-05
"
620,"1.86000000000075e-05
"
621,"1.8500000000004624e-05
"
622,"2.540000000000875e-05
"
623,"1.809999999999312e-05
"
624,"1.8199999999995997e-05
"
625,"1.980000000001425e-05
"
626,"1.9900000000017126e-05
"
627,"1.9199999999996997e-05
"
628,"1.9500000000005624e-05
"
629,"1.86000000000075e-05
"
630,"1.880000000001325e-05
"
631,"1.869999999998262e-05
"
632,"1.9199999999996997e-05
"
633,"1.8900000000016126e-05
"
634,"1.880000000001325e-05
"
635,"1.9299999999999873e-05
"
636,"2.6300000000006873e-05
"
637,"1.9500000000005624e-05
"
638,"2.789999999999737e-05
"
639,"1.949999999997787e-05
"
640,"1.96000000000085e-05
"
641,"2.040000000000375e-05
"
642,"2.0999999999993246e-05
"
643,"1.9999999999992246e-05
"
644,"1.889999999998837e-05
"
645,"1.9299999999999873e-05
"
646,"1.940000000000275e-05
"
647,"1.9299999999999873e-05
"
648,"1.9199999999996997e-05
"
649,"1.9399999999974993e-05
"
650,"1.940000000000275e-05
"
651,"1.9200000000024753e-05
"
652,"1.96000000000085e-05
"
653,"1.9500000000005624e-05
"
654,"1.9500000000005624e-05
"
655,"1.9599999999980744e-05
"
656,"2.0799999999987495e-05
"
657,"1.940000000000275e-05
"
658,"1.9399999999974993e-05
"
659,"1.9500000000005624e-05
"
660,"2.8100000000003122e-05
"
661,"2.1999999999994246e-05
"
662,"2.0999999999993246e-05
"
663,"2.6599999999987745e-05
"
664,"1.9700000000011375e-05
"
665,"2.0000000000020002e-05
"
666,"1.9999999999992246e-05
"
667,"1.9500000000005624e-05
"
668,"1.940000000000275e-05
"
669,"1.96000000000085e-05
"
670,"1.989999999998937e-05
"
671,"1.989999999998937e-05
"
672,"1.940000000000275e-05
"
673,"2.0199999999997997e-05
"
674,"2.6399999999981993e-05
"
675,"1.9999999999992246e-05
"
676,"2.0300000000000873e-05
"
677,"2.5999999999998247e-05
"
678,"1.9999999999992246e-05
"
679,"2.0099999999995122e-05
"
680,"2.0199999999997997e-05
"
681,"2.0599999999981744e-05
"
682,"2.0199999999997997e-05
"
683,"2.0300000000000873e-05
"
684,"2.0199999999997997e-05
"
685,"2.1199999999998997e-05
"
686,"2.040000000000375e-05
"
687,"2.0300000000000873e-05
"
688,"2.0700000000012375e-05
"
689,"2.180000000001625e-05
"
690,"2.0199999999997997e-05
"
691,"2.0199999999997997e-05
"
692,"2.0199999999997997e-05
"
693,"2.040000000000375e-05
"
694,"2.0599999999981744e-05
"
695,"2.0700000000012375e-05
"
696,"2.7300000000007874e-05
"
697,"2.180000000001625e-05
"
698,"2.0199999999997997e-05
"
699,"2.089999999999037e-05
"
700,"2.0500000000006624e-05
"
701,"2.0999999999993246e-05
"
702,"2.1199999999998997e-05
"
703,"2.0999999999993246e-05
"
704,"2.0999999999993246e-05
"
705,"2.1799999999988495e-05
"
706,"2.069999999998462e-05
"
707,"2.76000000000165e-05
"
708,"2.0999999999993246e-05
"
709,"2.1300000000001873e-05
"
710,"2.0900000000018126e-05
"
711,"2.1199999999998997e-05
"
712,"2.1200000000026753e-05
"
713,"2.1099999999996122e-05
"
714,"2.1700000000013375e-05
"
715,"2.080000000001525e-05
"
716,"2.2099999999997122e-05
"
717,"2.089999999999037e-05
"
718,"2.7200000000004998e-05
"
719,"2.169999999998562e-05
"
720,"2.1500000000007624e-05
"
721,"2.1300000000001873e-05
"
722,"2.140000000000475e-05
"
723,"2.1199999999998997e-05
"
724,"2.16000000000105e-05
"
725,"2.1300000000001873e-05
"
726,"2.16000000000105e-05
"
727,"2.16000000000105e-05
"
728,"2.2299999999975118e-05
"
729,"2.1799999999988495e-05
"
730,"2.180000000001625e-05
"
731,"2.180000000001625e-05
"
732,"2.3200000000000998e-05
"
733,"2.1500000000007624e-05
"
734,"2.8300000000008874e-05
"
735,"2.2999999999995246e-05
"
736,"2.869999999999262e-05
"
737,"2.2300000000002873e-05
"
738,"2.189999999999137e-05
"
739,"2.1199999999998997e-05
"
740,"2.189999999999137e-05
"
741,"2.9100000000004123e-05
"
742,"2.189999999999137e-05
"
743,"2.1999999999994246e-05
"
744,"2.2199999999999998e-05
"
745,"2.2000000000022002e-05
"
746,"2.1999999999994246e-05
"
747,"2.189999999999137e-05
"
748,"2.2500000000008624e-05
"
749,"2.2300000000002873e-05
"
750,"2.2300000000002873e-05
"
751,"2.2500000000008624e-05
"
752,"2.9799999999996496e-05
"
753,"2.2099999999997122e-05
"
754,"2.3999999999996247e-05
"
755,"2.240000000000575e-05
"
756,"2.2700000000014375e-05
"
757,"2.3300000000003873e-05
"
758,"2.26000000000115e-05
"
759,"2.289999999999237e-05
"
760,"2.26000000000115e-05
"
761,"2.2399999999977993e-05
"
762,"2.2799999999989495e-05
"
763,"2.2999999999995246e-05
"
764,"2.3099999999998122e-05
"
765,"2.369999999998762e-05
"
766,"2.3200000000000998e-05
"
767,"3.199999999997649e-05
"
768,"2.2799999999989495e-05
"
769,"2.2999999999995246e-05
"
770,"2.2900000000047882e-05
"
771,"3.689999999995086e-05
"
772,"4.070000000000462e-05
"
773,"2.340000000000675e-05
"
774,"3.16000000000205e-05
"
775,"2.379999999996274e-05
"
776,"2.4199999999974242e-05
"
777,"3.100000000000325e-05
"
778,"2.3200000000000998e-05
"
779,"2.3300000000003873e-05
"
780,"2.980000000002425e-05
"
781,"2.5500000000011624e-05
"
782,"2.449999999998287e-05
"
783,"2.340000000000675e-05
"
784,"2.3499999999954113e-05
"
785,"3.030000000003863e-05
"
786,"2.4999999999997247e-05
"
787,"2.3700000000015375e-05
"
788,"2.6399999999981993e-05
"
789,"2.4200000000029753e-05
"
790,"2.380000000001825e-05
"
791,"2.3500000000009624e-05
"
792,"2.3700000000015375e-05
"
793,"2.3900000000021127e-05
"
794,"2.3900000000021127e-05
"
795,"2.4599999999985744e-05
"
796,"2.430000000003263e-05
"
797,"2.399999999996849e-05
"
798,"2.4000000000024002e-05
"
799,"2.3900000000021127e-05
"
800,"2.4000000000024002e-05
"
801,"2.5100000000000122e-05
"
802,"3.0599999999991745e-05
"
803,"2.399999999996849e-05
"
804,"2.380000000001825e-05
"
805,"2.4599999999985744e-05
"
806,"2.4000000000024002e-05
"
807,"2.4199999999974242e-05
"
808,"2.8199999999978242e-05
"
809,"2.4100000000026878e-05
"
810,"2.4200000000029753e-05
"
811,"2.399999999996849e-05
"
812,"2.4099999999971367e-05
"
813,"2.4299999999977118e-05
"
814,"2.4200000000029753e-05
"
815,"2.4200000000029753e-05
"
816,"3.0200000000035754e-05
"
817,"2.5300000000005873e-05
"
818,"2.4399999999979993e-05
"
819,"3.1500000000017625e-05
"
820,"2.4599999999985744e-05
"
821,"2.450000000003838e-05
"
822,"2.4299999999977118e-05
"
823,"2.4299999999977118e-05
"
824,"2.5300000000005873e-05
"
825,"2.5700000000017376e-05
"
826,"2.5500000000011624e-05
"
827,"2.469999999998862e-05
"
828,"2.5300000000005873e-05
"
829,"2.469999999998862e-05
"
830,"2.470000000004413e-05
"
831,"2.4999999999997247e-05
"
832,"2.4900000000049882e-05
"
833,"2.4799999999991496e-05
"
834,"2.5200000000002998e-05
"
835,"2.489999999999437e-05
"
836,"2.4999999999997247e-05
"
837,"3.2399999999987994e-05
"
838,"3.379999999997274e-05
"
839,"2.540000000000875e-05
"
840,"2.5200000000002998e-05
"
841,"2.4999999999997247e-05
"
842,"3.100000000000325e-05
"
843,"2.540000000000875e-05
"
844,"2.6299999999979118e-05
"
